time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,,ground truth
49.018,0.0184,-0.1151,-0.9486,0.5741,-0.0622,0.3276,0.0263,-0.0435,-0.0239,,
49.018,0.0184,-0.1151,-0.9486,0.5741,-0.0622,0.3276,-0.0464,-0.1059,-0.1236,,
49.019,0.0184,-0.1151,-0.9486,0.5688,-0.0913,0.1833,-0.0464,-0.1059,-0.1236,,
49.038,0.022,-0.0998,-0.9614,0.5688,-0.0913,0.1833,-0.0464,-0.1059,-0.1236,,
49.058,0.085,-0.1114,-0.9219,0.5688,-0.0913,0.1833,-0.0464,-0.1059,-0.1236,,
49.078,0.1149,-0.1096,-0.9741,0.5688,-0.0913,0.1833,-0.0464,-0.1059,-0.1236,,
49.085,0.1149,-0.1096,-0.9741,0.5688,-0.0913,0.1833,-0.0464,-0.1059,-0.1236,,
49.097,0.1488,-0.1059,-1.0742,0.5688,-0.0913,0.1833,-0.0464,-0.1059,-0.1236,,
49.117,0.1509,-0.1112,-1.1171,0.5688,-0.0913,0.1833,-0.0464,-0.1059,-0.1236,,
49.137,0.0787,-0.055,-1.207,0.5688,-0.0913,0.1833,-0.0464,-0.1059,-0.1236,,
49.157,0.0859,-0.0594,-1.0927,0.5688,-0.0913,0.1833,-0.0464,-0.1059,-0.1236,,
49.177,0.1174,-0.0968,-0.9329,0.5688,-0.0913,0.1833,-0.0464,-0.1059,-0.1236,,
49.197,0.0645,-0.0704,-0.9581,0.5688,-0.0913,0.1833,-0.0464,-0.1059,-0.1236,,
49.217,0.078,-0.0789,-1.0112,0.5688,-0.0913,0.1833,-0.0464,-0.1059,-0.1236,,
49.217,0.078,-0.0789,-1.0112,0.5688,-0.0913,0.1833,0.025,-0.0716,-0.2016,,
49.218,0.078,-0.0789,-1.0112,0.618,0.3142,0.1542,0.025,-0.0716,-0.2016,,
49.236,0.1348,-0.0969,-1.0801,0.618,0.3142,0.1542,0.025,-0.0716,-0.2016,,
49.258,0.1169,-0.1061,-1.108,0.618,0.3142,0.1542,0.025,-0.0716,-0.2016,,
49.277,0.0759,-0.1058,-1.1111,0.618,0.3142,0.1542,0.025,-0.0716,-0.2016,,
49.286,0.0759,-0.1058,-1.1111,0.618,0.3142,0.1542,0.025,-0.0716,-0.2016,,
49.296,0.0582,-0.0456,-1.2304,0.618,0.3142,0.1542,0.025,-0.0716,-0.2016,,
49.316,0.0761,-0.055,-1.1033,0.618,0.3142,0.1542,0.025,-0.0716,-0.2016,,
49.336,0.1313,-0.0765,-0.9536,0.618,0.3142,0.1542,0.025,-0.0716,-0.2016,,
49.356,0.1233,-0.0412,-0.9456,0.618,0.3142,0.1542,0.025,-0.0716,-0.2016,,
49.376,0.06,0.0017,-0.9417,0.618,0.3142,0.1542,0.025,-0.0716,-0.2016,,
49.396,0.0752,-0.0127,-0.9165,0.618,0.3142,0.1542,0.025,-0.0716,-0.2016,,
49.396,0.0752,-0.0127,-0.9165,0.618,0.3142,0.1542,0.025,-0.0716,-0.2016,,
49.416,0.1001,-0.0756,-0.8921,0.618,0.3142,0.1542,0.025,-0.0716,-0.2016,,
49.417,0.1001,-0.0756,-0.8921,0.618,0.3142,0.1542,-0.1259,0.0124,-0.1162,,
49.417,0.1001,-0.0756,-0.8921,0.6338,0.2569,-0.4601,-0.1259,0.0124,-0.1162,,
49.436,0.091,-0.0456,-1.169,0.6338,0.2569,-0.4601,-0.1259,0.0124,-0.1162,,
49.456,0.0377,-0.0263,-1.2692,0.6338,0.2569,-0.4601,-0.1259,0.0124,-0.1162,,
49.476,0.1271,-0.0745,-1.1104,0.6338,0.2569,-0.4601,-0.1259,0.0124,-0.1162,,
49.487,0.1271,-0.0745,-1.1104,0.6338,0.2569,-0.4601,-0.1259,0.0124,-0.1162,,
49.495,0.1538,-0.0938,-0.9303,0.6338,0.2569,-0.4601,-0.1259,0.0124,-0.1162,,
49.515,0.0807,-0.0593,-0.8214,0.6338,0.2569,-0.4601,-0.1259,0.0124,-0.1162,,
49.536,-0.0012,-0.0256,-0.7858,0.6338,0.2569,-0.4601,-0.1259,0.0124,-0.1162,,
49.555,0.0131,-0.0259,-0.8446,0.6338,0.2569,-0.4601,-0.1259,0.0124,-0.1162,,
49.575,0.1076,-0.0442,-0.9573,0.6338,0.2569,-0.4601,-0.1259,0.0124,-0.1162,,
49.595,0.1698,-0.0348,-1.1092,0.6338,0.2569,-0.4601,-0.1259,0.0124,-0.1162,,
49.597,0.1698,-0.0348,-1.1092,0.6338,0.2569,-0.4601,-0.1259,0.0124,-0.1162,,
49.616,0.1698,-0.0348,-1.1092,0.3938,0.6246,-0.2869,-0.1259,0.0124,-0.1162,,
49.616,0.1527,-0.0131,-1.2692,0.3938,0.6246,-0.2869,-0.1259,0.0124,-0.1162,,
49.617,0.1527,-0.0131,-1.2692,0.3938,0.6246,-0.2869,-0.0087,0.0145,-0.101,,
49.634,0.1283,-0.0165,-1.209,0.3938,0.6246,-0.2869,-0.0087,0.0145,-0.101,,
49.654,0.1548,-0.0644,-0.9602,0.3938,0.6246,-0.2869,-0.0087,0.0145,-0.101,,
49.674,0.0609,-0.0181,-0.9648,0.3938,0.6246,-0.2869,-0.0087,0.0145,-0.101,,
49.689,0.0609,-0.0181,-0.9648,0.3938,0.6246,-0.2869,-0.0087,0.0145,-0.101,,
49.694,0.0049,-0.0214,-0.96,0.3938,0.6246,-0.2869,-0.0087,0.0145,-0.101,,
49.714,0.0937,-0.0665,-0.9834,0.3938,0.6246,-0.2869,-0.0087,0.0145,-0.101,,
49.734,0.1368,-0.0722,-1.0597,0.3938,0.6246,-0.2869,-0.0087,0.0145,-0.101,,
49.754,0.1305,-0.0808,-1.0728,0.3938,0.6246,-0.2869,-0.0087,0.0145,-0.101,,
49.774,0.1,-0.0672,-1.0457,0.3938,0.6246,-0.2869,-0.0087,0.0145,-0.101,,
49.793,0.0816,-0.0447,-1.0277,0.3938,0.6246,-0.2869,-0.0087,0.0145,-0.101,,
49.814,0.0816,-0.0447,-1.0277,0.0766,0.8003,0.313,-0.0087,0.0145,-0.101,,
49.814,0.0995,-0.0505,-0.993,0.0766,0.8003,0.313,-0.0087,0.0145,-0.101,,
49.814,0.0995,-0.0505,-0.993,0.0766,0.8003,0.313,0.0767,0.2348,0.0709,,
49.833,0.1429,-0.0689,-0.9944,0.0766,0.8003,0.313,0.0767,0.2348,0.0709,,
49.835,0.1429,-0.0689,-0.9944,0.0766,0.8003,0.313,0.0767,0.2348,0.0709,,
49.853,0.1565,-0.0843,-1.0112,0.0766,0.8003,0.313,0.0767,0.2348,0.0709,,
49.873,0.1295,-0.0865,-1.052,0.0766,0.8003,0.313,0.0767,0.2348,0.0709,,
49.89,0.1295,-0.0865,-1.052,0.0766,0.8003,0.313,0.0767,0.2348,0.0709,,
49.893,0.0968,-0.0738,-1.0829,0.0766,0.8003,0.313,0.0767,0.2348,0.0709,,
49.913,0.0579,-0.0688,-1.0242,0.0766,0.8003,0.313,0.0767,0.2348,0.0709,,
49.933,0.044,-0.067,-1.0028,0.0766,0.8003,0.313,0.0767,0.2348,0.0709,,
49.952,0.0819,-0.0574,-1.0536,0.0766,0.8003,0.313,0.0767,0.2348,0.0709,,
49.972,0.13,-0.0811,-1.0356,0.0766,0.8003,0.313,0.0767,0.2348,0.0709,,
49.992,0.1635,-0.0755,-1.0556,0.0766,0.8003,0.313,0.0767,0.2348,0.0709,,
50.001,0.1635,-0.0755,-1.0556,0.0766,0.8003,0.313,0.0767,0.2348,0.0709,,
50.013,0.1635,-0.0755,-1.0556,-0.052,0.5666,-0.0491,0.0767,0.2348,0.0709,,
50.013,0.1245,-0.0572,-1.0626,-0.052,0.5666,-0.0491,0.0767,0.2348,0.0709,,
50.013,0.1245,-0.0572,-1.0626,-0.052,0.5666,-0.0491,0.022,0.091,-0.0231,,
50.032,0.0949,-0.0276,-1.1408,-0.052,0.5666,-0.0491,0.022,0.091,-0.0231,,
50.052,0.0763,-0.0163,-1.1071,-0.052,0.5666,-0.0491,0.022,0.091,-0.0231,,
50.072,0.0767,-0.0706,-0.9666,-0.052,0.5666,-0.0491,0.022,0.091,-0.0231,,
50.092,0.0825,-0.1046,-0.9862,-0.052,0.5666,-0.0491,0.022,0.091,-0.0231,,
50.092,0.0825,-0.1046,-0.9862,-0.052,0.5666,-0.0491,0.022,0.091,-0.0231,,
50.111,0.0764,-0.1025,-1.0961,-0.052,0.5666,-0.0491,0.022,0.091,-0.0231,,
50.131,0.1301,-0.1217,-1.0879,-0.052,0.5666,-0.0491,0.022,0.091,-0.0231,,
50.151,0.1291,-0.1552,-0.9203,-0.052,0.5666,-0.0491,0.022,0.091,-0.0231,,
50.171,0.0954,-0.1421,-0.9482,-0.052,0.5666,-0.0491,0.022,0.091,-0.0231,,
50.191,0.109,-0.1194,-1.063,-0.052,0.5666,-0.0491,0.022,0.091,-0.0231,,
50.203,0.109,-0.1194,-1.063,-0.052,0.5666,-0.0491,0.022,0.091,-0.0231,,
50.211,0.109,-0.1194,-1.063,-0.3993,0.7676,-0.4082,0.022,0.091,-0.0231,,
50.211,0.1388,-0.1217,-1.07,-0.3993,0.7676,-0.4082,0.022,0.091,-0.0231,,
50.212,0.1388,-0.1217,-1.07,-0.3993,0.7676,-0.4082,0.0927,0.1287,0.0477,,
50.231,0.1462,-0.126,-0.9703,-0.3993,0.7676,-0.4082,0.0927,0.1287,0.0477,,
50.251,0.1196,-0.0948,-1.0096,-0.3993,0.7676,-0.4082,0.0927,0.1287,0.0477,,
50.27,0.1177,-0.0479,-1.1291,-0.3993,0.7676,-0.4082,0.0927,0.1287,0.0477,,
50.29,0.1803,-0.0319,-1.1528,-0.3993,0.7676,-0.4082,0.0927,0.1287,0.0477,,
50.293,0.1803,-0.0319,-1.1528,-0.3993,0.7676,-0.4082,0.0927,0.1287,0.0477,,
50.31,0.1792,-0.0544,-0.9854,-0.3993,0.7676,-0.4082,0.0927,0.1287,0.0477,,
50.33,0.1561,-0.0667,-1.0089,-0.3993,0.7676,-0.4082,0.0927,0.1287,0.0477,,
50.35,0.1287,-0.093,-1.067,-0.3993,0.7676,-0.4082,0.0927,0.1287,0.0477,,
50.37,0.1379,-0.1412,-1.0029,-0.3993,0.7676,-0.4082,0.0927,0.1287,0.0477,,
50.39,0.0984,-0.1257,-1.0108,-0.3993,0.7676,-0.4082,0.0927,0.1287,0.0477,,
50.41,0.0759,-0.1359,-0.9351,-0.3993,0.7676,-0.4082,0.0927,0.1287,0.0477,,
50.41,0.0759,-0.1359,-0.9351,-0.3993,0.7676,-0.4082,0.0088,0.1696,0.0153,,
50.41,0.0759,-0.1359,-0.9351,-0.5073,0.2467,-0.204,0.0088,0.1696,0.0153,,
50.429,0.0813,-0.1688,-0.8358,-0.5073,0.2467,-0.204,0.0088,0.1696,0.0153,,
50.45,0.1026,-0.1789,-0.8798,-0.5073,0.2467,-0.204,0.0088,0.1696,0.0153,,
50.469,0.1665,-0.1676,-1.0003,-0.5073,0.2467,-0.204,0.0088,0.1696,0.0153,,
50.489,0.2234,-0.1406,-1.0789,-0.5073,0.2467,-0.204,0.0088,0.1696,0.0153,,
50.494,0.2234,-0.1406,-1.0789,-0.5073,0.2467,-0.204,0.0088,0.1696,0.0153,,
50.509,0.2359,-0.1141,-1.1126,-0.5073,0.2467,-0.204,0.0088,0.1696,0.0153,,
50.529,0.2051,-0.0925,-1.1108,-0.5073,0.2467,-0.204,0.0088,0.1696,0.0153,,
50.549,0.1544,-0.0694,-1.0653,-0.5073,0.2467,-0.204,0.0088,0.1696,0.0153,,
50.569,0.0809,-0.0262,-1.0735,-0.5073,0.2467,-0.204,0.0088,0.1696,0.0153,,
50.588,0.062,-0.0298,-0.9573,-0.5073,0.2467,-0.204,0.0088,0.1696,0.0153,,
50.608,0.1072,-0.0493,-0.9968,-0.5073,0.2467,-0.204,0.0088,0.1696,0.0153,,
50.609,0.1072,-0.0493,-0.9968,-0.5073,0.2467,-0.204,-0.1254,-0.0349,0.0379,,
50.609,0.1072,-0.0493,-0.9968,-0.2567,-0.0147,0.2202,-0.1254,-0.0349,0.0379,,
50.628,0.1182,-0.0312,-1.1593,-0.2567,-0.0147,0.2202,-0.1254,-0.0349,0.0379,,
50.648,0.1713,-0.0463,-1.1926,-0.2567,-0.0147,0.2202,-0.1254,-0.0349,0.0379,,
50.668,0.2362,-0.0807,-1.1734,-0.2567,-0.0147,0.2202,-0.1254,-0.0349,0.0379,,
50.688,0.2459,-0.1166,-1.0718,-0.2567,-0.0147,0.2202,-0.1254,-0.0349,0.0379,,
50.696,0.2459,-0.1166,-1.0718,-0.2567,-0.0147,0.2202,-0.1254,-0.0349,0.0379,,
50.708,0.1728,-0.0907,-1.0596,-0.2567,-0.0147,0.2202,-0.1254,-0.0349,0.0379,,
50.728,0.0967,-0.0154,-1.1864,-0.2567,-0.0147,0.2202,-0.1254,-0.0349,0.0379,,
50.747,0.0942,-0.0083,-1.062,-0.2567,-0.0147,0.2202,-0.1254,-0.0349,0.0379,,
50.767,0.1588,0.0083,-1.0611,-0.2567,-0.0147,0.2202,-0.1254,-0.0349,0.0379,,
50.787,0.2188,0.0194,-1.1726,-0.2567,-0.0147,0.2202,-0.1254,-0.0349,0.0379,,
50.806,0.2188,0.0194,-1.1726,-0.2567,-0.0147,0.2202,-0.1254,-0.0349,0.0379,,
50.807,0.2216,-0.0209,-1.088,-0.2567,-0.0147,0.2202,-0.1254,-0.0349,0.0379,,
50.807,0.2216,-0.0209,-1.088,-0.2567,-0.0147,0.2202,-0.2989,-0.3027,0.1582,,
50.807,0.2216,-0.0209,-1.088,0.6191,-0.0891,-0.6426,-0.2989,-0.3027,0.1582,,
50.827,0.0636,0.0496,-1.2101,0.6191,-0.0891,-0.6426,-0.2989,-0.3027,0.1582,,
50.847,0.001,0.0454,-1.0797,0.6191,-0.0891,-0.6426,-0.2989,-0.3027,0.1582,,
50.866,0.0846,-0.0594,-0.7466,0.6191,-0.0891,-0.6426,-0.2989,-0.3027,0.1582,,
50.886,0.0682,-0.0613,-0.7122,0.6191,-0.0891,-0.6426,-0.2989,-0.3027,0.1582,,
50.898,0.0682,-0.0613,-0.7122,0.6191,-0.0891,-0.6426,-0.2989,-0.3027,0.1582,,
50.906,0.0815,-0.0592,-0.8362,0.6191,-0.0891,-0.6426,-0.2989,-0.3027,0.1582,,
50.926,0.1665,-0.0993,-0.8676,0.6191,-0.0891,-0.6426,-0.2989,-0.3027,0.1582,,
50.946,0.2327,-0.1493,-0.8365,0.6191,-0.0891,-0.6426,-0.2989,-0.3027,0.1582,,
50.966,0.1607,-0.1328,-0.8663,0.6191,-0.0891,-0.6426,-0.2989,-0.3027,0.1582,,
50.986,0.0617,-0.0103,-1.1474,0.6191,-0.0891,-0.6426,-0.2989,-0.3027,0.1582,,
51.006,0.1409,-0.0006,-1.1715,0.6191,-0.0891,-0.6426,-0.2989,-0.3027,0.1582,,
51.006,0.1409,-0.0006,-1.1715,0.6191,-0.0891,-0.6426,0.0861,-0.0775,-0.0363,,
51.007,0.1409,-0.0006,-1.1715,0.5107,0.5314,-0.4385,0.0861,-0.0775,-0.0363,,
51.026,0.2079,-0.0943,-0.777,0.5107,0.5314,-0.4385,0.0861,-0.0775,-0.0363,,
51.046,0.1505,-0.0362,-0.9426,0.5107,0.5314,-0.4385,0.0861,-0.0775,-0.0363,,
51.066,0.0259,0.0714,-1.1864,0.5107,0.5314,-0.4385,0.0861,-0.0775,-0.0363,,
51.086,0.1108,-0.0169,-0.9681,0.5107,0.5314,-0.4385,0.0861,-0.0775,-0.0363,,
51.098,0.1108,-0.0169,-0.9681,0.5107,0.5314,-0.4385,0.0861,-0.0775,-0.0363,,
51.105,0.0967,-0.0146,-1.0161,0.5107,0.5314,-0.4385,0.0861,-0.0775,-0.0363,,
51.125,0.0306,0.0538,-1.2065,0.5107,0.5314,-0.4385,0.0861,-0.0775,-0.0363,,
51.145,0.14,0.0047,-1.1376,0.5107,0.5314,-0.4385,0.0861,-0.0775,-0.0363,,
51.165,0.1787,-0.0705,-0.9847,0.5107,0.5314,-0.4385,0.0861,-0.0775,-0.0363,,
51.185,0.0636,-0.0114,-1.1453,0.5107,0.5314,-0.4385,0.0861,-0.0775,-0.0363,,
51.205,0.0636,-0.0114,-1.1453,0.9004,-0.0721,0.9212,0.0861,-0.0775,-0.0363,,
51.206,0.0693,-0.0407,-1.0766,0.9004,-0.0721,0.9212,0.0861,-0.0775,-0.0363,,
51.206,0.0693,-0.0407,-1.0766,0.9004,-0.0721,0.9212,-0.1048,-0.2589,-0.1863,,
51.209,0.0693,-0.0407,-1.0766,0.9004,-0.0721,0.9212,-0.1048,-0.2589,-0.1863,,
51.227,0.1525,-0.1189,-0.8773,0.9004,-0.0721,0.9212,-0.1048,-0.2589,-0.1863,,
51.245,0.1348,-0.1133,-0.8815,0.9004,-0.0721,0.9212,-0.1048,-0.2589,-0.1863,,
51.264,0.1458,-0.0793,-1.0816,0.9004,-0.0721,0.9212,-0.1048,-0.2589,-0.1863,,
51.284,0.179,-0.0832,-0.9922,0.9004,-0.0721,0.9212,-0.1048,-0.2589,-0.1863,,
51.3,0.179,-0.0832,-0.9922,0.9004,-0.0721,0.9212,-0.1048,-0.2589,-0.1863,,
51.304,0.1293,-0.078,-0.8144,0.9004,-0.0721,0.9212,-0.1048,-0.2589,-0.1863,,
51.324,0.0534,-0.0286,-0.8485,0.9004,-0.0721,0.9212,-0.1048,-0.2589,-0.1863,,
51.344,0.0364,0.0618,-1.1668,0.9004,-0.0721,0.9212,-0.1048,-0.2589,-0.1863,,
51.364,0.1492,0.0438,-1.128,0.9004,-0.0721,0.9212,-0.1048,-0.2589,-0.1863,,
51.384,0.1699,-0.0229,-1.053,0.9004,-0.0721,0.9212,-0.1048,-0.2589,-0.1863,,
51.404,0.1699,-0.0229,-1.053,1.1763,0.0251,-0.0771,-0.1048,-0.2589,-0.1863,,
51.404,0.0968,0.0075,-1.2184,1.1763,0.0251,-0.0771,-0.1048,-0.2589,-0.1863,,
51.404,0.0968,0.0075,-1.2184,1.1763,0.0251,-0.0771,-0.0287,-0.2657,-0.2789,,
51.423,0.0926,-0.0044,-1.3155,1.1763,0.0251,-0.0771,-0.0287,-0.2657,-0.2789,,
51.443,0.2087,-0.0991,-0.9505,1.1763,0.0251,-0.0771,-0.0287,-0.2657,-0.2789,,
51.463,0.1623,-0.0893,-0.8095,1.1763,0.0251,-0.0771,-0.0287,-0.2657,-0.2789,,
51.483,0.0701,-0.024,-0.9464,1.1763,0.0251,-0.0771,-0.0287,-0.2657,-0.2789,,
51.501,0.0701,-0.024,-0.9464,1.1763,0.0251,-0.0771,-0.0287,-0.2657,-0.2789,,
51.502,0.0783,-0.0435,-0.949,1.1763,0.0251,-0.0771,-0.0287,-0.2657,-0.2789,,
51.523,0.147,-0.1186,-0.8533,1.1763,0.0251,-0.0771,-0.0287,-0.2657,-0.2789,,
51.543,0.1001,-0.0763,-1.0465,1.1763,0.0251,-0.0771,-0.0287,-0.2657,-0.2789,,
51.563,0.0877,-0.0347,-1.2831,1.1763,0.0251,-0.0771,-0.0287,-0.2657,-0.2789,,
51.582,0.1972,-0.1036,-1.0961,1.1763,0.0251,-0.0771,-0.0287,-0.2657,-0.2789,,
51.603,0.1905,-0.1032,-0.961,1.1763,0.0251,-0.0771,-0.0287,-0.2657,-0.2789,,
51.603,0.1905,-0.1032,-0.961,1.1763,0.0251,-0.0771,0.0818,0.1016,-0.1294,,
51.603,0.1905,-0.1032,-0.961,1.0565,0.2876,-0.0086,0.0818,0.1016,-0.1294,,
51.622,0.0346,-0.0092,-1.0404,1.0565,0.2876,-0.0086,0.0818,0.1016,-0.1294,,
51.642,0.0478,0.0023,-1.0904,1.0565,0.2876,-0.0086,0.0818,0.1016,-0.1294,,
51.662,0.1933,-0.0874,-0.8409,1.0565,0.2876,-0.0086,0.0818,0.1016,-0.1294,,
51.684,0.2006,-0.0368,-1.1095,1.0565,0.2876,-0.0086,0.0818,0.1016,-0.1294,,
51.701,0.1371,0.0432,-1.4195,1.0565,0.2876,-0.0086,0.0818,0.1016,-0.1294,,
51.703,0.1371,0.0432,-1.4195,1.0565,0.2876,-0.0086,0.0818,0.1016,-0.1294,,
51.722,0.2067,-0.0618,-1.0276,1.0565,0.2876,-0.0086,0.0818,0.1016,-0.1294,,
51.741,0.1473,-0.0552,-0.972,1.0565,0.2876,-0.0086,0.0818,0.1016,-0.1294,,
51.761,-0.0198,0.0477,-1.2079,1.0565,0.2876,-0.0086,0.0818,0.1016,-0.1294,,
